order_id,customer_id,postal_code,product_id,sales,quantity,discount,profit
CA-2020-146192,BD-11725,31907,OFF-ST-10003716,675.06,3,0,87.7578
CA-2020-134810,MC-17605,28540,OFF-EN-10002504,65.232,3,0.2,22.0158
CA-2020-134810,MC-17605,28540,FUR-CH-10001270,207,3,0.2,25.875
CA-2018-154284,SZ-20035,60174,TEC-MA-10004241,600.53,2,0.3,137.264
CA-2018-154284,SZ-20035,60174,OFF-AR-10001468,59.904,2,0.2,14.2272
CA-2018-154284,SZ-20035,60174,TEC-AC-10003198,637.44,8,0.2,135.456
CA-2018-154284,SZ-20035,60174,FUR-FU-10003039,51.756,3,0.6,-33.6414
CA-2017-156244,DH-13675,33180,OFF-PA-10000295,31.104,6,0.2,10.8864
CA-2017-156244,DH-13675,33180,OFF-AR-10004344,47.96,5,0.2,4.1965
CA-2017-156244,DH-13675,33180,TEC-AC-10002473,158.928,7,0.2,41.7186
CA-2017-156244,DH-13675,33180,OFF-AP-10002403,211.248,6,0.2,15.8436
CA-2017-156244,DH-13675,33180,OFF-SU-10000432,5.552,2,0.2,-1.041
CA-2017-156244,DH-13675,33180,OFF-LA-10000443,2.952,1,0.2,0.9963
CA-2018-106362,LC-16885,45373,OFF-BI-10003166,10.332,3,0.7,-7.5768
US-2020-168802,JO-15145,98103,OFF-BI-10002393,18.368,4,0.2,5.9696
US-2020-146906,MT-17815,10011,TEC-PH-10001809,299.9,2,0,74.975
CA-2019-166380,EB-13750,22204,OFF-EN-10002600,26.55,9,0,12.744
CA-2019-166380,EB-13750,22204,TEC-AC-10000109,111.98,2,0,26.8752
US-2018-158911,RS-19765,28205,FUR-FU-10003829,4.928,2,0.2,0.7392
US-2018-158911,RS-19765,28205,OFF-LA-10003223,11.784,3,0.2,4.2717
US-2017-103338,RB-19435,95661,OFF-AR-10001770,7.98,3,0,2.0748
CA-2018-109169,OT-18730,48234,OFF-EN-10003296,180.96,2,0,81.432
US-2020-167318,GZ-14545,90036,TEC-AC-10003870,1649.95,5,0,659.98
US-2020-167318,GZ-14545,90036,FUR-CH-10000665,362.352,3,0.2,45.294
US-2017-120313,NL-18310,94110,TEC-PH-10003092,73.584,2,0.2,8.2782
CA-2020-135419,BG-11740,93309,FUR-TA-10001086,486.368,4,0.2,36.4776
CA-2019-128671,MT-18070,74133,OFF-PA-10001870,32.4,5,0,15.552
CA-2019-128671,MT-18070,74133,OFF-BI-10003305,41.86,7,0,19.2556
CA-2019-128671,MT-18070,74133,OFF-BI-10003007,77.56,2,0,35.6776
CA-2019-149335,BC-11125,94122,OFF-AR-10001419,37.17,9,0,11.151
CA-2017-168312,GW-14605,77036,OFF-ST-10003692,137.352,3,0.2,8.5845
CA-2017-168312,GW-14605,77036,FUR-TA-10001866,376.509,3,0.3,-43.0296
US-2020-105935,BD-11500,31907,FUR-FU-10002157,62.72,4,0,24.4608
US-2020-105935,BD-11500,31907,TEC-PH-10001459,2939.93,7,0,764.3818
CA-2017-161508,PV-18985,77573,FUR-CH-10002126,512.358,3,0.3,-14.6388
CA-2017-161508,PV-18985,77573,OFF-FA-10001561,3.488,2,0.2,0.5668
CA-2017-161508,PV-18985,77573,OFF-AR-10003158,22.288,7,0.2,3.9004
CA-2017-161508,PV-18985,77573,OFF-PA-10001804,16.032,3,0.2,5.6112
CA-2020-130904,HM-14980,27217,OFF-AR-10000422,1.752,1,0.2,0.1533
CA-2020-130904,HM-14980,27217,OFF-AR-10000127,20.992,8,0.2,2.3616
CA-2020-133620,EM-14065,10009,OFF-ST-10004634,11.21,1,0,3.363
CA-2018-142937,SF-20065,75220,OFF-AR-10003582,45.04,2,0.2,4.504
US-2019-149790,SC-20380,77095,OFF-BI-10002026,15.624,2,0.8,-24.9984
CA-2019-130778,ND-18370,11561,OFF-AP-10000595,8.74,2,0,2.2724
CA-2019-130778,ND-18370,11561,OFF-PA-10001509,44.75,5,0,20.585
CA-2020-144456,FC-14245,33012,OFF-ST-10001321,61.68,5,0.2,5.397
CA-2020-144456,FC-14245,33012,TEC-PH-10001750,158.376,3,0.2,13.8579
CA-2020-103478,KL-16555,60505,OFF-BI-10001890,2.864,4,0.8,-4.5824
CA-2020-103478,KL-16555,60505,OFF-BI-10004224,94.192,7,0.8,-164.836
CA-2020-118577,XP-21865,7109,OFF-PA-10001357,143.7,3,0,68.976
CA-2020-118577,XP-21865,7109,OFF-PA-10004888,6.48,1,0,3.1104
CA-2020-113572,FP-14320,10024,TEC-AC-10002370,7.88,4,0,2.5216
CA-2019-153269,PS-18760,1810,OFF-ST-10004634,11.21,1,0,3.363
CA-2019-153269,PS-18760,1810,FUR-CH-10002647,354.9,5,0,88.725
CA-2019-153269,PS-18760,1810,OFF-PA-10001801,17.94,3,0,8.7906
CA-2019-153269,PS-18760,1810,OFF-BI-10004632,51.8,4,0,23.31
CA-2020-161655,CW-11905,19711,OFF-BI-10002082,299.52,9,0,149.76
CA-2019-101469,KH-16360,22204,OFF-AR-10003986,7.7,2,0,3.157
CA-2017-153087,TC-20980,35601,OFF-PA-10001243,23.92,4,0,11.7208
CA-2017-153087,TC-20980,35601,TEC-AC-10003198,498,5,0,184.26
CA-2020-135076,YS-21880,92345,FUR-CH-10003774,436.704,6,0.2,-38.2116
CA-2017-161634,CC-12220,23320,OFF-PA-10002262,32.4,5,0,15.552
CA-2020-141481,ZD-21925,90036,OFF-AP-10004532,61.44,3,0,16.5888
CA-2019-132549,JK-15370,35810,OFF-ST-10001325,73.36,7,0,19.8072
US-2017-155544,GM-14440,37918,OFF-LA-10004544,59.2,5,0.2,22.2
US-2017-155544,GM-14440,37918,FUR-FU-10001473,32.952,3,0.2,6.5904
US-2017-155544,GM-14440,37918,FUR-CH-10000422,218.376,3,0.2,-10.9188
US-2018-115238,JW-15220,1841,FUR-FU-10002960,31.4,5,0,13.188
US-2018-115238,JW-15220,1841,FUR-FU-10002445,9.48,1,0,3.792
US-2018-115238,JW-15220,1841,TEC-PH-10001300,209.5,10,0,58.66
US-2018-115238,JW-15220,1841,FUR-FU-10001025,24.3,5,0,10.449
US-2018-115238,JW-15220,1841,OFF-PA-10002689,6.48,1,0,3.1104
CA-2020-132199,BO-11350,19134,FUR-FU-10004245,32.448,2,0.2,7.3008
CA-2020-132199,BO-11350,19134,OFF-BI-10003684,26.388,4,0.7,-17.592
CA-2020-132199,BO-11350,19134,FUR-TA-10003748,373.47,5,0.4,-112.041
CA-2020-132199,BO-11350,19134,OFF-BI-10002133,64.2,5,0.7,-44.94
CA-2020-132199,BO-11350,19134,OFF-FA-10002280,8,2,0.2,2.8
CA-2019-163174,XP-21865,30605,FUR-FU-10000308,186.54,3,0,41.0388
CA-2017-110555,MM-18055,59405,OFF-ST-10000876,87.08,7,0,24.3824
CA-2017-110555,MM-18055,59405,TEC-PH-10000586,105.584,2,0.2,9.2386
CA-2017-110555,MM-18055,59405,TEC-AC-10003399,217.44,6,0,91.3248
CA-2020-147207,TS-21655,79907,OFF-AR-10001955,31.744,2,0.2,3.968
CA-2020-147207,TS-21655,79907,OFF-AP-10000027,5.432,2,0.8,-13.58
CA-2020-147207,TS-21655,79907,FUR-TA-10002958,913.43,5,0.3,-169.637
CA-2020-147207,TS-21655,79907,OFF-ST-10002615,372.144,3,0.2,27.9108
CA-2020-137631,JL-15235,34741,TEC-PH-10002624,751.984,2,0.2,84.5982
CA-2020-157273,SZ-20035,98105,TEC-PH-10002275,604.768,4,0.2,60.4768
CA-2017-109918,LR-17035,95051,OFF-SU-10004290,27.36,4,0,7.3872
CA-2017-109918,LR-17035,95051,OFF-PA-10000174,20.56,2,0,9.6632
CA-2017-109918,LR-17035,95051,OFF-BI-10004308,83.92,5,0.2,31.47
CA-2019-118745,SV-20365,90049,FUR-TA-10003473,902.712,3,0.2,33.8517
CA-2019-163972,MG-17890,93727,FUR-BO-10003894,120.666,2,0.15,21.294
CA-2017-165393,NC-18415,76106,OFF-BI-10001658,4.984,1,0.8,-8.4728
CA-2019-113726,SC-20680,98105,FUR-FU-10003535,82.26,3,0,33.7266
CA-2019-152940,RO-19780,94110,OFF-ST-10000352,29.74,1,0,4.461
CA-2018-158701,JL-15175,94110,OFF-AP-10004859,87.36,6,0,23.5872
CA-2018-158701,JL-15175,94110,OFF-BI-10001294,56.16,6,0.2,17.55
CA-2020-156272,PW-19030,33068,OFF-AP-10001242,64.384,1,0.2,8.048
CA-2018-162964,MF-18250,77095,OFF-ST-10002344,64.784,1,0.2,-14.5764
CA-2018-162964,MF-18250,77095,OFF-PA-10003349,15.552,3,0.2,5.6376
CA-2018-162964,MF-18250,77095,OFF-EN-10003055,223.888,7,0.2,69.965
CA-2017-103527,CC-12220,60653,OFF-PA-10001622,10.896,3,0.2,3.405
CA-2019-134544,AC-10660,94109,TEC-PH-10003800,84.784,2,0.2,-20.1362
CA-2019-163048,MH-17440,77036,FUR-CH-10001270,241.5,4,0.3,0
CA-2019-145135,CD-12790,6484,TEC-AC-10003447,59.97,3,0,14.9925
CA-2019-145135,CD-12790,6484,OFF-PA-10004285,13.36,2,0,6.4128
CA-2020-137582,CV-12805,94601,OFF-BI-10001757,11.808,3,0.2,4.1328
CA-2018-149601,TB-21625,6040,OFF-ST-10001558,16.24,1,0,2.436
CA-2018-149601,TB-21625,6040,OFF-ST-10001328,77.55,5,0,21.714
CA-2017-139423,DG-13300,7050,OFF-AP-10004708,76.12,2,0,22.0748
CA-2019-102596,RD-19810,44312,OFF-FA-10000621,17.184,6,0.2,6.2292
CA-2020-153227,CS-12250,90032,OFF-PA-10001838,11.76,2,0,5.7624
CA-2020-110625,JB-16045,6810,FUR-FU-10001473,27.46,2,0,9.8856
CA-2019-142594,EJ-14155,2038,TEC-PH-10000193,137.94,3,0,35.8644
CA-2019-142594,EJ-14155,2038,FUR-FU-10002045,111.15,5,0,48.906
CA-2019-142594,EJ-14155,2038,OFF-AP-10002945,901.95,3,0,297.6435
CA-2019-142594,EJ-14155,2038,FUR-TA-10001095,366.009,3,0.3,-47.0583
CA-2017-152254,BD-11620,28403,OFF-PA-10001144,310.688,7,0.2,108.7408
US-2017-120236,MR-17545,77095,OFF-BI-10004099,7.68,5,0.8,-11.52
CA-2020-120061,SR-20425,45503,FUR-CH-10001973,155.372,2,0.3,-35.5136
CA-2018-133837,TH-21100,85301,OFF-ST-10000344,10.744,1,0.2,0.8058
CA-2018-110814,BD-11635,10009,OFF-BI-10002026,232.4,5,0.2,78.435
CA-2018-110814,BD-11635,10009,FUR-CH-10003535,164.646,3,0.1,12.8058
CA-2018-110814,BD-11635,10009,OFF-PA-10004156,22.68,2,0,11.1132
CA-2019-154067,SM-20950,90036,OFF-PA-10002254,105.52,4,0,48.5392
CA-2020-140480,HE-14800,19711,FUR-FU-10003247,83.92,4,0,5.8744
CA-2020-140480,HE-14800,19711,TEC-AC-10002473,141.9,5,0,58.179
CA-2020-140480,HE-14800,19711,FUR-FU-10001057,39.98,2,0,9.1954
CA-2020-140480,HE-14800,19711,OFF-AR-10001419,28.91,7,0,8.673
CA-2020-140480,HE-14800,19711,OFF-AR-10004010,174.95,5,0,45.487
CA-2018-134082,JK-15640,92404,OFF-BI-10004230,110.528,4,0.2,38.6848
CA-2019-130820,ON-18715,27217,FUR-TA-10001768,630.024,4,0.4,-199.5076
CA-2019-159765,TH-21100,24153,OFF-AR-10003514,27.86,7,0,9.1938
CA-2020-132290,MD-17350,75217,FUR-TA-10002228,933.408,4,0.3,-173.3472
CA-2019-147109,AH-10075,76017,OFF-PA-10001972,51.84,10,0.2,18.144
CA-2019-147109,AH-10075,76017,TEC-AC-10002942,165.6,3,0.2,-6.21
CA-2020-107265,ML-17755,52302,OFF-PA-10000474,106.32,3,0,49.9704
CA-2020-118199,LB-16795,98105,OFF-BI-10004330,147.92,5,0.2,46.225
CA-2020-118199,LB-16795,98105,OFF-ST-10000604,104.28,3,0,26.07
CA-2020-118199,LB-16795,98105,FUR-TA-10004154,286.85,1,0,63.107
CA-2020-118199,LB-16795,98105,OFF-ST-10000636,66.96,4,0,2.6784
CA-2020-118199,LB-16795,98105,TEC-AC-10004171,199.98,2,0,87.9912
CA-2020-150091,NP-18670,8701,TEC-AC-10002167,45,3,0,4.95
CA-2020-150091,NP-18670,8701,OFF-FA-10000621,17.9,5,0,8.771
CA-2020-150091,NP-18670,8701,FUR-FU-10004053,40.48,2,0,17.4064
CA-2020-150091,NP-18670,8701,FUR-BO-10003404,2154.9,5,0,129.294
CA-2019-137652,EB-13750,45231,OFF-BI-10004099,18.432,8,0.7,-12.288
CA-2018-128356,RP-19390,80229,OFF-SU-10004290,10.944,2,0.2,0.9576
CA-2020-167017,DC-12850,48066,OFF-SU-10001935,4.36,2,0,0.1744
US-2020-132220,DJ-13510,85281,TEC-AC-10004227,62.352,6,0.2,-10.9116
CA-2019-118129,CL-12565,19601,FUR-FU-10004904,303.92,5,0.2,-30.392
US-2017-113124,NC-18340,55124,OFF-ST-10001511,129.3,2,0,6.465
CA-2020-155621,KN-16450,21215,FUR-FU-10003535,274.2,10,0,112.422
US-2017-127635,SC-20260,78415,OFF-FA-10000053,6.048,4,0.2,-1.3608
US-2017-127635,SC-20260,78415,OFF-PA-10004610,6.848,2,0.2,2.14
US-2017-127635,SC-20260,78415,FUR-FU-10000550,9.96,5,0.6,-6.723
US-2017-127635,SC-20260,78415,OFF-BI-10001721,8.552,2,0.8,-13.6832
CA-2018-151470,AM-10705,89115,OFF-BI-10004040,45.584,11,0.2,16.5242
CA-2018-112823,RA-19945,44105,TEC-AC-10002550,25.488,2,0.2,4.4604
CA-2017-108861,MM-17260,98105,OFF-BI-10003876,136.96,4,0.2,51.36
CA-2020-114370,BN-11470,60623,TEC-PH-10000213,49.616,2,0.2,4.9616
CA-2019-158302,JB-16045,43229,OFF-PA-10002615,10.584,3,0.2,3.4398
CA-2020-145779,DB-13615,85705,OFF-PA-10002254,84.416,4,0.2,27.4352
US-2019-155173,JB-16045,19120,TEC-PH-10004586,431.94,2,0.4,-71.99
US-2019-155173,JB-16045,19120,OFF-BI-10002982,2.043,1,0.7,-1.4982
US-2019-155173,JB-16045,19120,TEC-PH-10002538,68.238,3,0.4,-12.5103
CA-2020-125451,AH-10075,2920,FUR-TA-10001039,240.744,4,0.3,-13.7568
CA-2020-125451,AH-10075,2920,FUR-FU-10004963,35,4,0,14.7
CA-2020-125451,AH-10075,2920,FUR-FU-10000277,210.68,2,0,50.5632
CA-2020-125451,AH-10075,2920,FUR-TA-10004915,637.896,3,0.3,-127.5792
CA-2020-125451,AH-10075,2920,OFF-PA-10003724,43.44,8,0,21.2856
CA-2020-125451,AH-10075,2920,OFF-AP-10002906,2.22,1,0,0.666
CA-2017-131387,AI-10855,94122,TEC-PH-10001459,1679.96,5,0.2,125.997
CA-2019-125087,TH-21115,77070,FUR-CH-10002880,344.372,4,0.3,-93.4724
CA-2019-125087,TH-21115,77070,OFF-ST-10001780,1554.936,3,0.2,77.7468
CA-2019-125087,TH-21115,77070,FUR-FU-10004748,127.88,5,0.6,-67.137
CA-2019-154081,JE-15610,90049,TEC-PH-10001918,222.384,2,0.2,22.2384
US-2020-118556,TH-21235,60653,FUR-CH-10001146,106.869,3,0.3,-29.0073
US-2020-118556,TH-21235,60653,OFF-BI-10004364,3.564,3,0.8,-6.237
CA-2017-126200,JE-15715,77070,OFF-BI-10002133,25.68,3,0.8,-39.804
CA-2017-126200,JE-15715,77070,OFF-BI-10002225,12.384,3,0.8,-19.8144
CA-2017-146500,AT-10735,6010,OFF-BI-10002432,25.3,5,0,11.891
CA-2017-146500,AT-10735,6010,OFF-ST-10000563,95.94,3,0,9.594
CA-2018-169537,JH-15820,49423,OFF-LA-10001982,7.5,2,0,3.6
CA-2017-100881,DR-12940,87105,TEC-PH-10003273,302.376,3,0.2,22.6782
CA-2018-144043,AB-10165,80027,TEC-AC-10002718,46.688,4,0.2,-2.918
CA-2018-116512,MC-18100,10024,OFF-ST-10001505,17.94,3,0,3.0498
CA-2018-101000,IG-15085,6360,OFF-AP-10000179,370.14,3,0,144.3546
CA-2019-168557,FH-14275,94122,OFF-BI-10002309,8.928,2,0.2,3.1248
US-2019-164196,AS-10285,46060,FUR-TA-10001950,2678.94,6,0,241.1046
US-2020-132031,PN-18775,37042,FUR-BO-10001972,387.136,4,0.2,-14.5176
US-2020-132031,PN-18775,37042,TEC-AC-10002473,45.408,2,0.2,11.9196
US-2020-132031,PN-18775,37042,FUR-FU-10000193,77.952,3,0.2,-11.6928
US-2020-132031,PN-18775,37042,OFF-LA-10000081,3,1,0.2,1.05
CA-2018-169733,GM-14500,33021,OFF-ST-10000876,9.952,1,0.2,0.9952
CA-2020-169404,NC-18625,17403,OFF-BI-10004492,37.896,4,0.7,-29.0536
CA-2020-169404,NC-18625,17403,OFF-PA-10001033,65.584,2,0.2,23.7742
CA-2020-134880,TW-21025,85204,OFF-PA-10004039,44.784,1,0.2,16.2342
CA-2018-145758,BF-11020,10024,TEC-MA-10004552,1035.8,4,0,269.308
CA-2020-158736,TT-21460,94110,OFF-AR-10002578,5.76,2,0,1.6704
US-2019-119270,SW-20245,90036,OFF-PA-10004022,19.98,2,0,8.991
CA-2017-109890,PG-18820,68104,TEC-PH-10004100,35.98,2,0,10.0744
CA-2019-138583,DP-13390,19120,OFF-AR-10001860,16.656,3,0.2,3.3312
US-2020-118535,DJ-13510,10024,OFF-LA-10001297,20.7,2,0,9.936
CA-2019-126284,EN-13780,49505,OFF-BI-10004828,83.7,5,0,41.013
CA-2020-142391,PB-19150,98115,FUR-FU-10002759,199.8,10,0,71.928
CA-2020-124716,BD-11560,93727,OFF-PA-10000740,45.68,2,0,21.0128
CA-2020-124716,BD-11560,93727,OFF-PA-10001144,110.96,2,0,53.2608
CA-2020-124716,BD-11560,93727,OFF-PA-10000859,11.94,3,0,5.97
CA-2019-158841,SE-20110,22204,TEC-MA-10001127,8749.95,5,0,2799.984
CA-2019-158841,SE-20110,22204,OFF-BI-10002557,36.4,8,0,18.2
CA-2019-158841,SE-20110,22204,FUR-FU-10001731,18.69,7,0,7.1022
CA-2020-106824,AT-10735,90049,OFF-FA-10001135,5.94,3,0,0.1188
CA-2018-109190,CC-12685,79424,OFF-PA-10000069,60.736,8,0.2,20.4984
CA-2018-109190,CC-12685,79424,TEC-CO-10001943,479.976,3,0.2,161.9919
CA-2018-109190,CC-12685,79424,OFF-BI-10000977,6.08,1,0.8,-10.336
CA-2019-143154,AS-10225,80501,TEC-AC-10002942,165.6,3,0.2,-6.21
CA-2017-169061,AB-10150,10701,OFF-AR-10000588,59.52,3,0,15.4752
CA-2017-169061,AB-10150,10701,TEC-AC-10002001,479.97,3,0,177.5889
CA-2017-169061,AB-10150,10701,OFF-SU-10000381,18.62,2,0,5.3998
CA-2017-169061,AB-10150,10701,OFF-BI-10001617,49.632,6,0.2,16.7508
CA-2017-169061,AB-10150,10701,OFF-PA-10001878,97.82,2,0,45.9754
CA-2018-102316,DH-13075,90045,TEC-PH-10000376,15.984,2,0.2,1.1988
CA-2018-102316,DH-13075,90045,FUR-CH-10003396,184.752,3,0.2,-20.7846
CA-2017-164903,SR-20740,90049,OFF-PA-10003363,12.96,2,0,6.2208
CA-2019-109400,NR-18550,79109,FUR-CH-10003298,366.744,4,0.3,-110.0232
CA-2019-130400,SJ-20125,75217,OFF-BI-10001757,8.856,9,0.8,-14.1696
CA-2019-130400,SJ-20125,75217,TEC-AC-10004633,27.96,5,0.2,8.388
CA-2019-130400,SJ-20125,75217,OFF-EN-10001453,146.352,3,0.2,49.3938
CA-2018-135853,CA-12775,48205,TEC-AC-10004761,175.23,11,0,61.3305
CA-2018-135853,CA-12775,48205,TEC-PH-10003691,125.99,1,0,31.4975
CA-2018-135853,CA-12775,48205,OFF-BI-10004965,23,2,0,10.35
CA-2019-103359,LC-16885,10035,OFF-BI-10004233,25.584,2,0.2,8.9544
CA-2019-144645,NS-18640,77041,FUR-FU-10003601,73.784,2,0.6,-77.4732
CA-2020-141614,NS-18640,32839,OFF-PA-10002787,20.736,4,0.2,7.2576
CA-2018-122168,HG-14965,41042,OFF-AR-10003602,17.52,3,0,8.2344
CA-2018-122168,HG-14965,41042,OFF-AR-10002053,35.76,12,0,10.0128
CA-2019-132899,SF-20200,10009,OFF-AR-10002833,3.64,2,0,0.9828
CA-2020-149720,EM-14065,75034,FUR-FU-10002501,30.336,6,0.6,-17.4432
CA-2020-118003,DO-13645,7501,FUR-FU-10002506,12.99,1,0,1.5588
CA-2020-118003,DO-13645,7501,FUR-CH-10003817,182.22,3,0,45.555
CA-2020-118003,DO-13645,7501,FUR-CH-10004860,302.94,3,0,18.1764
CA-2019-141887,MP-17470,43229,FUR-FU-10002268,54.992,14,0.2,8.9362
US-2019-160206,MY-18295,53209,TEC-PH-10000148,12.99,1,0,0.2598
CA-2020-133074,DB-13615,94109,OFF-PA-10004082,55.86,7,0,27.93
CA-2020-161172,SP-20920,43229,TEC-PH-10004348,44.376,2,0.4,-7.396
CA-2020-161172,SP-20920,43229,FUR-FU-10003424,51.264,6,0.2,7.6896
CA-2020-161172,SP-20920,43229,OFF-BI-10004654,5.193,3,0.7,-3.462
CA-2020-161172,SP-20920,43229,TEC-AC-10004571,159.984,2,0.2,43.9956
CA-2020-161172,SP-20920,43229,OFF-ST-10000675,54.224,2,0.2,3.389
CA-2020-137624,ME-17320,90008,FUR-CH-10001714,241.424,2,0.2,-36.2136
CA-2019-156748,BS-11755,48227,OFF-PA-10000380,33.36,4,0,16.68
CA-2019-156748,BS-11755,48227,OFF-PA-10002713,13.76,2,0,6.3296
CA-2019-156748,BS-11755,48227,OFF-ST-10001370,496.86,7,0,24.843
CA-2019-156748,BS-11755,48227,FUR-CH-10000513,389.97,3,0,35.0973
CA-2018-169677,KS-16300,31907,OFF-LA-10003223,9.82,2,0,4.8118
US-2017-163146,CC-12475,94122,TEC-AC-10002217,56.4,3,0,3.384
CA-2018-157343,HD-14785,19143,OFF-BI-10003707,18.312,4,0.7,-12.208
CA-2018-157343,HD-14785,19143,OFF-PA-10000552,25.92,5,0.2,9.072
CA-2018-157343,HD-14785,19143,OFF-AR-10003183,8.016,3,0.2,1.002
CA-2020-147354,KB-16315,90008,TEC-CO-10000971,479.984,2,0.2,59.998
CA-2020-147354,KB-16315,90008,OFF-BI-10003910,30.84,5,0.2,9.6375
CA-2018-157287,HR-14830,19140,OFF-ST-10001172,33.568,2,0.2,1.6784
CA-2018-157287,HR-14830,19140,FUR-CH-10001270,422.625,7,0.3,0
CA-2017-137575,TB-21625,10035,TEC-AC-10004571,199.98,2,0,83.9916
CA-2019-119074,DS-13180,31907,FUR-FU-10004053,20.24,1,0,8.7032
CA-2019-119074,DS-13180,31907,FUR-FU-10003731,39.92,4,0,11.1776
CA-2019-119074,DS-13180,31907,OFF-BI-10000962,32.54,2,0,15.9446
CA-2018-149566,GB-14530,90049,TEC-AC-10001266,39,3,0,17.55
CA-2018-149566,GB-14530,90049,OFF-LA-10000452,12.6,4,0,6.048
CA-2018-126186,GB-14530,80013,FUR-FU-10000073,24.64,4,0.2,4.004
CA-2018-121132,VB-21745,77041,OFF-LA-10002368,6.264,3,0.2,2.0358
CA-2018-121132,VB-21745,77041,OFF-FA-10004248,14.432,4,0.2,3.4276
CA-2017-140473,MC-17425,60623,TEC-CO-10004202,719.976,3,0.2,134.9955
US-2020-102904,CB-12025,35601,TEC-AC-10000927,239.92,8,0,23.992
CA-2019-102092,PM-18940,22153,FUR-TA-10002530,1056.86,7,0,158.529
CA-2018-117884,DC-13285,33317,TEC-AC-10002567,447.944,7,0.2,89.5888
CA-2018-117884,DC-13285,33317,OFF-ST-10002182,150.408,9,0.2,-33.8418
CA-2019-132829,LA-16780,77041,TEC-PH-10004539,453.576,3,0.2,39.6879
CA-2019-132829,LA-16780,77041,OFF-LA-10002945,45.36,9,0.2,14.742
CA-2019-132829,LA-16780,77041,TEC-PH-10004345,287.88,3,0.2,35.985
CA-2019-132829,LA-16780,77041,TEC-PH-10004912,131.88,3,0.2,14.8365
CA-2019-132829,LA-16780,77041,FUR-FU-10000206,2.328,2,0.6,-0.7566
CA-2019-123540,DJ-13420,53209,FUR-CH-10000847,1454.9,5,0,378.274
US-2020-108315,MH-18115,32771,OFF-BI-10000822,4.842,3,0.7,-3.5508
US-2020-108315,MH-18115,32771,FUR-FU-10000747,220.704,6,0.2,-8.2764
CA-2019-134110,BG-11035,75056,TEC-PH-10002350,67.176,3,0.2,6.7176
CA-2019-134110,BG-11035,75056,OFF-PA-10000697,15.232,4,0.2,5.5216
US-2019-136581,SV-20365,45373,OFF-PA-10002787,31.104,6,0.2,10.8864
CA-2019-162390,DP-13105,11550,OFF-BI-10004318,968.744,7,0.2,314.8418
CA-2019-162390,DP-13105,11550,OFF-BI-10001721,222.352,13,0.2,77.8232
CA-2019-162390,DP-13105,11550,TEC-CO-10004202,479.984,2,0.2,89.997
CA-2019-162222,SR-20740,75081,OFF-PA-10003893,10.272,3,0.2,3.21
CA-2017-121629,BT-11680,77041,TEC-MA-10004679,998.85,5,0.4,-199.77
CA-2018-164623,MS-17770,10035,OFF-PA-10000249,24.56,2,0,11.5432
CA-2017-159849,JK-15640,94110,OFF-FA-10000053,5.67,3,0,0.1134
CA-2020-101273,ST-20530,34952,OFF-AP-10000804,14.336,4,0.2,0.896
CA-2020-106747,TS-21505,3301,FUR-FU-10004188,102.3,1,0,26.598
CA-2020-146164,CM-12190,55901,FUR-TA-10004915,607.52,2,0,97.2032
CA-2020-146164,CM-12190,55901,OFF-ST-10001228,31.16,2,0,7.79
CA-2019-111605,JW-15955,40214,OFF-LA-10002368,2.61,1,0,1.2006
CA-2017-130673,MC-17590,78666,FUR-FU-10003489,10.332,3,0.6,-5.9409
CA-2017-130673,MC-17590,78666,OFF-PA-10000289,10.368,2,0.2,3.6288
CA-2017-130673,MC-17590,78666,TEC-AC-10004227,20.784,2,0.2,-3.6372
CA-2017-130673,MC-17590,78666,OFF-ST-10000636,66.96,5,0.2,-13.392
CA-2017-104808,MH-17440,92025,OFF-BI-10003676,17.248,2,0.2,6.0368
US-2020-132927,RD-19720,19134,OFF-BI-10001116,11.088,7,0.7,-8.1312
CA-2020-162015,KB-16240,90049,TEC-AC-10003832,1287.45,5,0,244.6155
CA-2020-162015,KB-16240,90049,OFF-AP-10003040,168.1,5,0,43.706
CA-2018-138492,FC-14335,19140,OFF-ST-10002583,51.968,2,0.2,-10.3936
CA-2020-145338,BD-11770,19120,OFF-AR-10002053,4.768,2,0.2,0.4768
CA-2020-126676,FH-14365,11550,OFF-EN-10004846,7.98,3,0,3.9102
CA-2020-101700,SO-20335,80634,OFF-EN-10003134,18.688,2,0.2,7.008
CA-2020-101700,SO-20335,80634,FUR-FU-10001025,11.664,3,0.2,3.3534
CA-2020-159667,PM-19135,32216,TEC-AC-10002567,191.976,3,0.2,38.3952
CA-2020-159667,PM-19135,32216,TEC-PH-10004094,499.168,4,0.2,31.198
CA-2017-111934,GD-14590,22204,OFF-BI-10004364,11.88,2,0,5.346
CA-2017-111934,GD-14590,22204,OFF-PA-10000474,35.44,1,0,16.6568
US-2019-117387,PA-19060,94122,OFF-BI-10004308,67.136,4,0.2,25.176
CA-2017-141110,LS-17200,93727,OFF-BI-10002012,4.32,3,0.2,1.512
CA-2017-141110,LS-17200,93727,OFF-PA-10002586,14.94,3,0,7.0218
CA-2017-141110,LS-17200,93727,OFF-AP-10000692,40.54,2,0,11.3512
CA-2017-141110,LS-17200,93727,OFF-BI-10001553,7.312,1,0.2,2.5592
US-2017-133949,JL-15175,89502,TEC-PH-10004908,475.944,7,0.2,59.493
US-2019-116365,CA-12310,78207,TEC-AC-10002217,30.08,2,0.2,-5.264
US-2019-116365,CA-12310,78207,TEC-AC-10002942,165.6,3,0.2,-6.21
